budget,method,seed,n,success,success_ci95,success_probability,utility,utility_ci95,side_effect_recall,side_effect_recall_ci95,side_effect_violation,side_effect_violation_ci95,damage_rate,damage_rate_ci95,false_alarm,query_cost,preference_regret,human_acceptance,delayed_effect_miss,label_disagreement_loss,true_risk,estimated_risk,coverage,risk_breach,deploy_utility,deploy_utility_ci95,regret_to_oracle
0.09,inverse_reward_design_baseline,5,80,0.525,0.010232,0.527145,0.48836,0.01035,0.374403,0.002186,0.102428,0.00601,0.079929,0.0056,0.111639,0.240611,0.093976,0.510041,0.116411,0.129392,0.160055,0.176696,0.0,0.0,0.106681,0.000375,0.297415
0.09,inverse_reward_design_baseline,6,80,0.527995,0.011062,0.528373,0.490433,0.010755,0.372602,0.002412,0.101162,0.005826,0.080663,0.005805,0.11188,0.240611,0.093884,0.508412,0.116938,0.128724,0.159758,0.177247,0.0,0.0,0.106469,0.000312,0.290946
0.09,inverse_reward_design_baseline,7,80,0.525651,0.011265,0.527934,0.488628,0.011273,0.373194,0.002315,0.10267,0.006057,0.079731,0.005697,0.110714,0.240611,0.095172,0.510291,0.116981,0.128522,0.160087,0.176999,0.0,0.0,0.106713,0.000354,0.305393
0.09,inverse_reward_design_baseline,8,80,0.53125,0.012613,0.528469,0.49341,0.011771,0.373423,0.001986,0.101686,0.005778,0.079482,0.005677,0.111874,0.240611,0.094151,0.509443,0.117475,0.128399,0.159492,0.174892,0.0,0.0,0.106603,0.000339,0.294011
0.09,inverse_reward_design_baseline,9,80,0.534766,0.013911,0.528333,0.495873,0.013493,0.372172,0.002306,0.10236,0.005722,0.079297,0.005682,0.110843,0.240611,0.094574,0.50916,0.116925,0.128615,0.159664,0.175892,0.0,0.0,0.106566,0.000339,0.286435
0.09,conservative_safety_filter,0,80,0.53151,0.011802,0.522233,0.500248,0.010603,0.398964,0.002147,0.084736,0.004679,0.056605,0.003402,0.139875,0.26643,0.092393,0.478518,0.108672,0.144223,0.137234,0.147234,0.025,0.0,0.113497,0.016575,0.277435
0.09,conservative_safety_filter,1,80,0.533464,0.009911,0.520592,0.501371,0.009222,0.397799,0.002025,0.08583,0.004623,0.05599,0.003524,0.139843,0.26643,0.091429,0.476874,0.107816,0.144906,0.137407,0.146501,0.0375,0.0125,0.118279,0.019119,0.287231
0.09,conservative_safety_filter,2,80,0.522526,0.011262,0.521492,0.492874,0.010336,0.399618,0.002213,0.086552,0.004654,0.055852,0.003444,0.139291,0.26643,0.091679,0.47786,0.108966,0.144229,0.137949,0.147968,0.0,0.0,0.101465,0.000267,0.292835
0.09,conservative_safety_filter,3,80,0.520312,0.010607,0.522589,0.491198,0.009144,0.400236,0.002324,0.085938,0.004741,0.055789,0.003293,0.139652,0.26643,0.092419,0.477768,0.10848,0.145401,0.137632,0.14735,0.0125,0.0,0.107727,0.01238,0.294147
0.09,conservative_safety_filter,4,80,0.51849,0.011456,0.520069,0.489605,0.010185,0.397703,0.002051,0.085433,0.00448,0.055074,0.003403,0.140015,0.26643,0.092486,0.478061,0.109383,0.144586,0.137045,0.14646,0.0125,0.0,0.106907,0.010693,0.289496
0.09,conservative_safety_filter,5,80,0.514193,0.013726,0.52027,0.485904,0.012478,0.39885,0.00208,0.086509,0.004579,0.056066,0.003458,0.140777,0.26643,0.091987,0.478854,0.108927,0.144638,0.138107,0.14759,0.0125,0.0,0.107365,0.01138,0.29987
0.09,conservative_safety_filter,6,80,0.51849,0.011485,0.520839,0.489062,0.010545,0.398452,0.002276,0.086932,0.004698,0.055736,0.003541,0.140809,0.26643,0.092622,0.477907,0.109033,0.144095,0.138099,0.146542,0.0,0.0,0.101471,0.000281,0.292316
0.09,conservative_safety_filter,7,80,0.520573,0.012111,0.521222,0.491104,0.011247,0.399031,0.002436,0.086097,0.004768,0.056316,0.003464,0.139194,0.26643,0.092463,0.478142,0.109217,0.144509,0.138066,0.146682,0.025,0.0,0.112227,0.015141,0.302917
0.09,conservative_safety_filter,8,80,0.529036,0.012224,0.520737,0.498367,0.011195,0.39981,0.001859,0.085442,0.004571,0.055741,0.003499,0.139917,0.26643,0.092171,0.478846,0.109447,0.144869,0.137493,0.146939,0.0125,0.0125,0.107286,0.011177,0.289054
0.09,conservative_safety_filter,9,80,0.520703,0.0126,0.520518,0.491255,0.011751,0.398132,0.002266,0.085647,0.004547,0.05573,0.003217,0.140222,0.26643,0.092553,0.478641,0.108681,0.145198,0.137451,0.145836,0.0125,0.0,0.107798,0.012297,0.291053
0.09,preference_transformer_no_side_effects,0,80,0.532422,0.013458,0.526497,0.485756,0.01326,0.346441,0.002087,0.109223,0.00651,0.08741,0.006477,0.099348,0.253675,0.097113,0.520779,0.126316,0.123374,0.169875,0.187507,0.0,0.0,0.107554,0.000385,0.291926
0.09,preference_transformer_no_side_effects,1,80,0.525911,0.011741,0.527261,0.481353,0.011356,0.347806,0.002239,0.108242,0.006433,0.086725,0.006597,0.099324,0.253675,0.096949,0.521303,0.125749,0.124105,0.168895,0.185461,0.0,0.0,0.107622,0.000385,0.307249
0.09,preference_transformer_no_side_effects,2,80,0.519141,0.012489,0.527014,0.474815,0.01145,0.344963,0.002238,0.109391,0.006684,0.087629,0.006493,0.098944,0.253675,0.097167,0.521357,0.125098,0.124842,0.170018,0.187012,0.0,0.0,0.107629,0.000376,0.310894
0.09,preference_transformer_no_side_effects,3,80,0.526302,0.010682,0.528899,0.481123,0.010645,0.34735,0.002289,0.109249,0.006512,0.08773,0.006586,0.099313,0.253675,0.096464,0.521464,0.1255,0.124014,0.169956,0.188066,0.0,0.0,0.107643,0.000383,0.304221
0.09,preference_transformer_no_side_effects,4,80,0.529167,0.011877,0.528146,0.483064,0.011601,0.344764,0.002043,0.108628,0.006634,0.087829,0.006364,0.098771,0.253675,0.096196,0.520182,0.125225,0.124065,0.169583,0.186548,0.0,0.0,0.107477,0.000381,0.296037
0.09,preference_transformer_no_side_effects,5,80,0.510677,0.012057,0.526575,0.468174,0.012154,0.347134,0.002169,0.110036,0.006674,0.0878,0.006633,0.098484,0.253675,0.096875,0.520718,0.126627,0.123859,0.170739,0.188064,0.0,0.0,0.107546,0.000379,0.317601
0.09,preference_transformer_no_side_effects,6,80,0.527995,0.013353,0.527744,0.481958,0.013653,0.345217,0.002432,0.108768,0.006461,0.088071,0.006551,0.098698,0.253675,0.097316,0.52061,0.125515,0.124246,0.169914,0.187225,0.0,0.0,0.107532,0.000378,0.29942
0.09,preference_transformer_no_side_effects,7,80,0.533464,0.011962,0.526523,0.486686,0.011835,0.348223,0.002695,0.10966,0.006567,0.087796,0.006569,0.09888,0.253675,0.097107,0.520304,0.125869,0.123656,0.170271,0.186811,0.0,0.0,0.107492,0.00038,0.307335
0.09,preference_transformer_no_side_effects,8,80,0.530078,0.012214,0.527335,0.484431,0.012418,0.346487,0.002197,0.10886,0.006603,0.087237,0.006603,0.097443,0.253675,0.096685,0.521608,0.125058,0.124278,0.169378,0.186497,0.0,0.0,0.107662,0.000395,0.30299
0.09,preference_transformer_no_side_effects,9,80,0.53112,0.011517,0.527334,0.484888,0.011528,0.345836,0.002343,0.109213,0.006607,0.087339,0.006471,0.098275,0.253675,0.096049,0.520955,0.125065,0.124716,0.169721,0.186671,0.0,0.0,0.107577,0.000393,0.29742
0.09,human_query_max_uncertainty,0,80,0.529036,0.011269,0.53175,0.503724,0.011152,0.439046,0.00217,0.092145,0.005473,0.076419,0.005531,0.098165,0.438478,0.088582,0.574618,0.107369,0.106086,0.145398,0.1574,0.0625,0.0,0.136039,0.024821,0.273959
0.09,human_query_max_uncertainty,1,80,0.534115,0.010176,0.531356,0.506879,0.009586,0.43777,0.002524,0.092629,0.005505,0.077403,0.005467,0.097374,0.438478,0.089299,0.573815,0.108287,0.106718,0.1466,0.158312,0.05,0.0,0.130979,0.023317,0.281723
0.09,human_query_max_uncertainty,2,80,0.534505,0.01195,0.531143,0.507709,0.011251,0.439747,0.002106,0.093027,0.005429,0.077285,0.005524,0.097468,0.438478,0.088909,0.575208,0.10773,0.106906,0.146643,0.159312,0.0375,0.0,0.12509,0.020152,0.278
0.09,human_query_max_uncertainty,3,80,0.535807,0.012219,0.531064,0.508386,0.011825,0.440174,0.002454,0.092928,0.005644,0.078371,0.005451,0.097632,0.438478,0.089062,0.573972,0.108425,0.106274,0.147274,0.159435,0.0125,0.0,0.11281,0.011293,0.276959
0.09,human_query_max_uncertainty,4,80,0.529818,0.012175,0.531468,0.50382,0.011385,0.438087,0.002252,0.092209,0.005526,0.07641,0.005365,0.097835,0.438478,0.088999,0.574128,0.108318,0.10774,0.145993,0.15761,0.05,0.0,0.130261,0.022499,0.275281
0.09,human_query_max_uncertainty,5,80,0.53138,0.012147,0.532289,0.504894,0.011793,0.440513,0.002115,0.093734,0.005471,0.076947,0.005442,0.097891,0.438478,0.089317,0.574023,0.108727,0.106838,0.14713,0.158251,0.05,0.0,0.130605,0.022823,0.280881
0.09,human_query_max_uncertainty,6,80,0.524349,0.011891,0.53163,0.499179,0.011132,0.43918,0.001916,0.093399,0.005333,0.076735,0.005418,0.097472,0.438478,0.090024,0.574036,0.10815,0.106833,0.146655,0.158761,0.0125,0.0,0.111936,0.009588,0.282199
0.09,human_query_max_uncertainty,7,80,0.524089,0.012022,0.531072,0.499303,0.011669,0.43761,0.002445,0.092198,0.005369,0.07709,0.005517,0.097036,0.438478,0.088094,0.574176,0.107571,0.107281,0.146076,0.158266,0.025,0.0,0.119946,0.017808,0.294719
0.09,human_query_max_uncertainty,8,80,0.530729,0.011813,0.532587,0.504685,0.011867,0.43915,0.002249,0.092395,0.005602,0.077093,0.00553,0.09762,0.438478,0.088442,0.57415,0.108383,0.106945,0.146358,0.157654,0.075,0.0,0.142904,0.028077,0.282736
0.09,human_query_max_uncertainty,9,80,0.529427,0.011695,0.530888,0.503017,0.010921,0.436507,0.002659,0.092707,0.00551,0.077204,0.005547,0.09722,0.438478,0.089015,0.574272,0.107477,0.107624,0.14647,0.159545,0.025,0.0,0.119983,0.017901,0.279291
0.09,physical_affordance_penalty,0,80,0.540755,0.010158,0.545042,0.517705,0.009835,0.410092,0.00245,0.086232,0.004841,0.062934,0.004238,0.119728,0.241984,0.090278,0.512315,0.106168,0.130786,0.138526,0.149021,0.025,0.0,0.11865,0.016254,0.259978
0.09,physical_affordance_penalty,1,80,0.542578,0.011561,0.544741,0.518905,0.010935,0.407847,0.001836,0.085655,0.004818,0.062232,0.004183,0.121532,0.241984,0.090427,0.513267,0.106848,0.131285,0.138078,0.148605,0.025,0.0,0.119706,0.017519,0.269697
0.09,physical_affordance_penalty,2,80,0.55026,0.012896,0.544419,0.525283,0.011155,0.408818,0.001951,0.084726,0.004762,0.063703,0.004066,0.120581,0.241984,0.090769,0.514279,0.106752,0.131557,0.138386,0.148872,0.0125,0.0,0.112699,0.010903,0.260427
0.09,physical_affordance_penalty,3,80,0.553125,0.010851,0.54475,0.527123,0.010224,0.407634,0.002074,0.085843,0.005032,0.063546,0.004149,0.120334,0.241984,0.090521,0.514871,0.107383,0.13159,0.139128,0.148983,0.0375,0.0,0.125446,0.020457,0.258222
0.09,physical_affordance_penalty,4,80,0.54362,0.011207,0.544814,0.520001,0.010383,0.408477,0.00217,0.085357,0.004647,0.063074,0.004292,0.12052,0.241984,0.090073,0.51429,0.106806,0.131343,0.138376,0.148444,0.025,0.0,0.120073,0.017829,0.2591
0.09,physical_affordance_penalty,5,80,0.549349,0.010424,0.545717,0.523734,0.009874,0.407281,0.002314,0.086422,0.005021,0.063243,0.003998,0.121001,0.241984,0.090733,0.513023,0.106786,0.130938,0.13901,0.149391,0.025,0.0,0.119787,0.017819,0.26204
0.09,physical_affordance_penalty,6,80,0.549349,0.011868,0.546493,0.524253,0.010673,0.407617,0.002182,0.085299,0.004933,0.062969,0.004078,0.121372,0.241984,0.090581,0.514178,0.106985,0.131612,0.138382,0.148997,0.0375,0.0,0.123247,0.018195,0.257125
0.09,physical_affordance_penalty,7,80,0.547656,0.013028,0.546286,0.522626,0.012022,0.406491,0.00229,0.085258,0.004767,0.063807,0.004113,0.121167,0.241984,0.090857,0.514491,0.106601,0.130713,0.138558,0.148617,0.0125,0.0,0.11294,0.011295,0.271396
0.09,physical_affordance_penalty,8,80,0.552344,0.012913,0.545689,0.526626,0.011477,0.406049,0.002174,0.085649,0.004565,0.062776,0.004087,0.120018,0.241984,0.090646,0.514188,0.106155,0.130455,0.138037,0.148158,0.0375,0.0,0.123972,0.019172,0.260795
0.09,physical_affordance_penalty,9,80,0.545182,0.011757,0.546529,0.520739,0.010714,0.407375,0.002138,0.085808,0.004735,0.06319,0.004142,0.120633,0.241984,0.090747,0.514716,0.107326,0.131689,0.13891,0.150028,0.025,0.0,0.119805,0.017464,0.261569
0.09,risk_calibrated_reward_model,0,80,0.561589,0.014456,0.562796,0.562896,0.012908,0.451759,0.00227,0.073803,0.004338,0.061635,0.003956,0.097946,0.240321,0.082964,0.595122,0.095016,0.108687,0.123489,0.127449,0.125,0.0,0.18269,0.038391,0.214787
0.09,risk_calibrated_reward_model,1,80,0.558984,0.012418,0.564254,0.56059,0.011184,0.448995,0.002289,0.072873,0.004543,0.061573,0.004037,0.098263,0.240321,0.083533,0.596167,0.094452,0.109462,0.122897,0.128964,0.1,0.0,0.168092,0.033662,0.228011
0.09,risk_calibrated_reward_model,2,80,0.566146,0.012666,0.562224,0.566474,0.011138,0.450572,0.002188,0.073025,0.004334,0.062479,0.003874,0.096725,0.240321,0.083107,0.596033,0.094863,0.109655,0.123642,0.127549,0.1125,0.0,0.175155,0.035693,0.219235
0.09,risk_calibrated_reward_model,3,80,0.565625,0.012037,0.562056,0.566444,0.01069,0.450924,0.002051,0.0728,0.004426,0.06135,0.004054,0.097319,0.240321,0.082761,0.595474,0.094406,0.109735,0.122766,0.127446,0.125,0.0,0.17896,0.036013,0.218901
0.09,risk_calibrated_reward_model,4,80,0.566146,0.012355,0.563967,0.566741,0.01105,0.451391,0.002042,0.073853,0.004397,0.061266,0.003748,0.09714,0.240321,0.083185,0.596487,0.094739,0.10925,0.123336,0.127088,0.125,0.0,0.180976,0.037115,0.21236
0.09,risk_calibrated_reward_model,5,80,0.561198,0.010959,0.562596,0.562938,0.009713,0.451994,0.002091,0.073217,0.00417,0.061241,0.003983,0.097559,0.240321,0.083596,0.595683,0.094467,0.109112,0.122852,0.127308,0.1125,0.0,0.173172,0.03455,0.222837
0.09,risk_calibrated_reward_model,6,80,0.564974,0.009915,0.56309,0.566553,0.009286,0.452955,0.00212,0.071597,0.004352,0.061506,0.003866,0.097915,0.240321,0.083066,0.595858,0.094628,0.109707,0.122213,0.126743,0.1125,0.0125,0.173488,0.034763,0.214825
0.09,risk_calibrated_reward_model,7,80,0.560286,0.010924,0.563093,0.562923,0.009871,0.451313,0.002164,0.071961,0.004255,0.060902,0.004043,0.097746,0.240321,0.082304,0.596716,0.093575,0.10918,0.121696,0.126555,0.125,0.0,0.180573,0.036777,0.231098
0.09,risk_calibrated_reward_model,8,80,0.570182,0.011649,0.563489,0.569797,0.010671,0.451481,0.001945,0.073472,0.004223,0.061468,0.003879,0.097747,0.240321,0.0836,0.595827,0.0951,0.109456,0.123366,0.127219,0.125,0.0,0.182804,0.038148,0.217624
0.09,risk_calibrated_reward_model,9,80,0.56224,0.012029,0.562423,0.563047,0.010932,0.449717,0.002164,0.073446,0.004229,0.061451,0.004033,0.097464,0.240321,0.083544,0.596059,0.096391,0.109769,0.123759,0.128066,0.1125,0.0,0.172487,0.034225,0.219261
0.09,proposed_side_effect_preference_model_v4,0,80,0.594922,0.010189,0.595003,0.617025,0.008621,0.521798,0.002689,0.051241,0.002955,0.053195,0.003121,0.098627,0.223665,0.077372,0.615327,0.077065,0.117893,0.102308,0.105092,0.1625,0.0125,0.2061,0.042837,0.160657
0.09,proposed_side_effect_preference_model_v4,1,80,0.598177,0.010136,0.595081,0.619182,0.008975,0.519311,0.00218,0.051928,0.003087,0.052888,0.003273,0.098356,0.223665,0.077426,0.616773,0.077544,0.117957,0.10268,0.107168,0.175,0.025,0.211894,0.043636,0.169419
0.09,proposed_side_effect_preference_model_v4,2,80,0.589844,0.011372,0.595124,0.613045,0.009739,0.520003,0.002394,0.051759,0.003153,0.052001,0.003148,0.097621,0.223665,0.07709,0.616131,0.077147,0.117651,0.101919,0.105478,0.15,0.0125,0.198002,0.040593,0.172664
0.09,proposed_side_effect_preference_model_v4,3,80,0.58724,0.011203,0.596031,0.610602,0.010047,0.518124,0.002267,0.050801,0.003184,0.053169,0.003338,0.099147,0.223665,0.077174,0.617175,0.077512,0.116856,0.101977,0.104944,0.1625,0.0375,0.208289,0.043887,0.174743
0.09,proposed_side_effect_preference_model_v4,4,80,0.591927,0.011576,0.59523,0.614198,0.010149,0.519301,0.002075,0.051678,0.003033,0.052465,0.003171,0.098707,0.223665,0.077175,0.615588,0.07819,0.117661,0.102426,0.104801,0.225,0.05,0.239139,0.048544,0.164903
0.09,proposed_side_effect_preference_model_v4,5,80,0.595313,0.012592,0.595622,0.617206,0.011033,0.521413,0.002234,0.051917,0.003251,0.053585,0.003234,0.098061,0.223665,0.076997,0.616533,0.077371,0.117666,0.102963,0.106432,0.15,0.0,0.200619,0.042015,0.168569
0.09,proposed_side_effect_preference_model_v4,6,80,0.590495,0.012087,0.594451,0.612593,0.01058,0.517597,0.002172,0.051639,0.003084,0.053497,0.003036,0.098813,0.223665,0.077078,0.615729,0.077079,0.117679,0.102673,0.107853,0.15,0.0125,0.200127,0.041853,0.168785
0.09,proposed_side_effect_preference_model_v4,7,80,0.598698,0.011135,0.59654,0.620783,0.00942,0.521236,0.002088,0.050427,0.003148,0.052142,0.003205,0.098307,0.223665,0.077109,0.616452,0.076494,0.117373,0.100992,0.104642,0.1625,0.025,0.205027,0.042327,0.173239
0.09,proposed_side_effect_preference_model_v4,8,80,0.598698,0.011088,0.595581,0.619761,0.00985,0.518566,0.00219,0.051049,0.003182,0.05273,0.003279,0.098204,0.223665,0.077843,0.61647,0.077472,0.117366,0.101956,0.105106,0.2,0.05,0.226692,0.046877,0.16766
0.09,proposed_side_effect_preference_model_v4,9,80,0.595313,0.010602,0.594897,0.616955,0.009301,0.518526,0.002212,0.050745,0.003251,0.053846,0.003227,0.097594,0.223665,0.076853,0.615992,0.078184,0.117089,0.102554,0.10628,0.1625,0.0125,0.206608,0.043062,0.165353
0.09,side_effect_causal_preference_model_v5,0,80,0.640885,0.011112,0.629915,0.697097,0.009378,0.590034,0.002347,0.034282,0.002044,0.041663,0.002042,0.077141,0.208939,0.06643,0.714819,0.056859,0.082591,0.074002,0.067926,0.9625,0.05,0.675921,0.02536,0.080586
0.09,side_effect_causal_preference_model_v5,1,80,0.638802,0.010361,0.631433,0.695196,0.008793,0.587835,0.002194,0.03452,0.002304,0.041506,0.002033,0.076995,0.208939,0.06653,0.715753,0.056349,0.082137,0.073828,0.06675,0.975,0.05,0.681419,0.021259,0.093406
0.09,side_effect_causal_preference_model_v5,2,80,0.629167,0.012005,0.630979,0.68728,0.010142,0.588165,0.002352,0.034668,0.002141,0.041786,0.001861,0.077468,0.208939,0.066361,0.714714,0.056181,0.082267,0.074046,0.066371,0.975,0.025,0.674014,0.021594,0.098429
0.09,side_effect_causal_preference_model_v5,3,80,0.635026,0.011511,0.631724,0.691443,0.009473,0.586887,0.002044,0.035779,0.002374,0.042012,0.002104,0.076656,0.208939,0.066006,0.71395,0.056159,0.081564,0.074685,0.067727,0.95,0.0125,0.66235,0.028268,0.093902
0.09,side_effect_causal_preference_model_v5,4,80,0.630078,0.011306,0.629121,0.68805,0.009744,0.588607,0.00208,0.034154,0.002339,0.041887,0.002038,0.077149,0.208939,0.067007,0.713688,0.05657,0.081836,0.073836,0.067544,0.95,0.025,0.663099,0.028323,0.091051
0.09,side_effect_causal_preference_model_v5,5,80,0.62487,0.01274,0.630716,0.683694,0.010295,0.587263,0.002077,0.034866,0.002162,0.041221,0.002058,0.077389,0.208939,0.066524,0.714017,0.056333,0.081852,0.073812,0.067819,0.9625,0.0375,0.662866,0.02516,0.102081
0.09,side_effect_causal_preference_model_v5,6,80,0.623307,0.010397,0.630436,0.682427,0.008654,0.587576,0.001951,0.034577,0.001919,0.04208,0.002063,0.07718,0.208939,0.066002,0.714356,0.056528,0.082402,0.07428,0.068453,0.975,0.05,0.667917,0.020705,0.098951
0.09,side_effect_causal_preference_model_v5,7,80,0.635156,0.010111,0.631811,0.691938,0.008511,0.586698,0.002173,0.034482,0.002426,0.041502,0.002218,0.077743,0.208939,0.06633,0.714296,0.056473,0.081208,0.07367,0.067913,0.9625,0.025,0.671459,0.024868,0.102083
0.09,side_effect_causal_preference_model_v5,8,80,0.635938,0.011004,0.630847,0.691878,0.009288,0.586174,0.00193,0.034559,0.002188,0.042727,0.001984,0.07727,0.208939,0.066736,0.714031,0.057246,0.082512,0.074853,0.068017,0.9625,0.05,0.673463,0.025021,0.095543
0.09,side_effect_causal_preference_model_v5,9,80,0.635286,0.011156,0.630805,0.692439,0.009297,0.588807,0.002376,0.034489,0.00241,0.041109,0.002056,0.077113,0.208939,0.067225,0.71453,0.056222,0.082065,0.073538,0.067359,0.9875,0.025,0.68593,0.016526,0.089869
0.09,oracle_human_side_effect_judge,0,80,0.701172,0.010328,0.707385,0.777682,0.008323,0.627018,0.002409,0.017542,0.001235,0.029393,0.001018,0.058121,0.194171,0.057003,0.791074,0.041966,0.062822,0.049693,0.037747,1.0,0.0,0.777682,0.008323,0.0
0.09,oracle_human_side_effect_judge,1,80,0.714453,0.010443,0.707918,0.788601,0.008594,0.628814,0.002368,0.016144,0.001295,0.030647,0.001205,0.058254,0.194171,0.057631,0.79005,0.042813,0.061193,0.049528,0.036184,1.0,0.0,0.788601,0.008594,0.0
0.09,oracle_human_side_effect_judge,2,80,0.710938,0.011126,0.707429,0.785709,0.009154,0.626196,0.002198,0.016273,0.001248,0.029725,0.001156,0.058524,0.194171,0.057332,0.791664,0.042726,0.061349,0.04909,0.036089,1.0,0.0,0.785709,0.009154,0.0
0.09,oracle_human_side_effect_judge,3,80,0.711198,0.010682,0.707551,0.785345,0.008878,0.62745,0.002289,0.016832,0.001401,0.030091,0.001113,0.059053,0.194171,0.057228,0.789123,0.043177,0.062832,0.050013,0.037332,1.0,0.0,0.785345,0.008878,0.0
0.09,oracle_human_side_effect_judge,4,80,0.703125,0.01062,0.709359,0.779101,0.008606,0.626858,0.002311,0.016912,0.001473,0.029701,0.001292,0.059278,0.194171,0.057627,0.790962,0.043222,0.061737,0.049657,0.035607,1.0,0.0,0.779101,0.008606,0.0
0.09,oracle_human_side_effect_judge,5,80,0.711589,0.010778,0.707222,0.785775,0.008694,0.625913,0.002124,0.016893,0.00127,0.029373,0.001117,0.058995,0.194171,0.057198,0.789535,0.042244,0.061967,0.049229,0.036682,1.0,0.0,0.785775,0.008694,0.0
0.09,oracle_human_side_effect_judge,6,80,0.70599,0.010228,0.707094,0.781378,0.008203,0.626872,0.002038,0.017342,0.001221,0.029785,0.001179,0.058,0.194171,0.05775,0.791044,0.042645,0.062137,0.049863,0.036891,1.0,0.0,0.781378,0.008203,0.0
0.09,oracle_human_side_effect_judge,7,80,0.721615,0.010189,0.708047,0.794021,0.008185,0.627282,0.001962,0.017255,0.001221,0.029454,0.001047,0.058372,0.194171,0.056988,0.790498,0.042365,0.062901,0.049686,0.036907,1.0,0.0,0.794021,0.008185,0.0
0.09,oracle_human_side_effect_judge,8,80,0.713411,0.009946,0.708216,0.787421,0.008094,0.626173,0.002007,0.01673,0.001193,0.02989,0.001216,0.058676,0.194171,0.056928,0.790387,0.042098,0.061569,0.049312,0.036055,1.0,0.0,0.787421,0.008094,0.0
0.09,oracle_human_side_effect_judge,9,80,0.706771,0.00874,0.707691,0.782308,0.006965,0.62872,0.001994,0.016568,0.001375,0.029931,0.001058,0.058963,0.194171,0.057837,0.789276,0.042686,0.061227,0.049344,0.036264,1.0,0.0,0.782308,0.006965,0.0
0.1,success_only_policy,0,80,0.405599,0.015186,0.408399,0.270038,0.017893,0.106534,0.002016,0.188075,0.010996,0.126406,0.010241,0.095642,0.080889,0.129994,0.236759,0.183779,0.187623,0.265101,0.304827,0.0,0.0,0.077543,0.000582,0.507645
0.1,success_only_policy,1,80,0.417318,0.014633,0.407728,0.279498,0.01689,0.106488,0.002116,0.187785,0.010938,0.126292,0.01024,0.09512,0.080889,0.130237,0.236246,0.18436,0.186948,0.26491,0.304304,0.0,0.0,0.077476,0.000551,0.509103
0.1,success_only_policy,2,80,0.416406,0.014917,0.408345,0.278521,0.017537,0.106861,0.002319,0.18779,0.011316,0.126434,0.010132,0.094809,0.080889,0.130121,0.235031,0.18475,0.188405,0.265364,0.306126,0.0,0.0,0.077318,0.000548,0.507188
0.1,success_only_policy,3,80,0.408203,0.015006,0.408679,0.272237,0.01802,0.103579,0.002158,0.18703,0.011158,0.126831,0.010277,0.094186,0.080889,0.129197,0.237522,0.183051,0.187339,0.264478,0.303957,0.0,0.0,0.077642,0.000575,0.513107
0.1,success_only_policy,4,80,0.41263,0.011326,0.407254,0.276127,0.01413,0.106968,0.002285,0.187189,0.01137,0.126172,0.010074,0.094974,0.080889,0.13023,0.236436,0.184278,0.186679,0.264426,0.305065,0.0,0.0,0.077501,0.000543,0.502974
0.1,success_only_policy,5,80,0.406641,0.013017,0.407529,0.270973,0.015615,0.106107,0.002229,0.187401,0.011217,0.126129,0.010359,0.09424,0.080889,0.130348,0.236036,0.184664,0.187942,0.264861,0.304737,0.0,0.0,0.077449,0.00058,0.514802
0.1,success_only_policy,6,80,0.413411,0.013402,0.408539,0.275775,0.016242,0.103113,0.002074,0.18692,0.010943,0.12679,0.010356,0.095528,0.080889,0.130245,0.236884,0.184348,0.18838,0.264942,0.307762,0.0,0.0,0.077559,0.000567,0.505603
0.1,success_only_policy,7,80,0.401953,0.013038,0.409923,0.267889,0.015803,0.1058,0.002165,0.186885,0.011077,0.126174,0.010293,0.094391,0.080889,0.128973,0.238226,0.183568,0.187604,0.264219,0.304888,0.0,0.0,0.077734,0.000585,0.526133
0.1,success_only_policy,8,80,0.407813,0.014044,0.409383,0.272362,0.016772,0.105062,0.002393,0.186645,0.011282,0.125734,0.010203,0.095387,0.080889,0.129486,0.236632,0.182472,0.187592,0.263524,0.304045,0.0,0.0,0.077527,0.000556,0.515059
0.1,success_only_policy,9,80,0.406901,0.015423,0.408291,0.271079,0.017802,0.104296,0.002359,0.187479,0.011206,0.126312,0.010247,0.095059,0.080889,0.130141,0.238153,0.183925,0.187524,0.264726,0.305419,0.0,0.0,0.077724,0.000558,0.511229
0.1,generic_pairwise_preference_model,0,80,0.462891,0.012438,0.469975,0.364651,0.013934,0.224653,0.002318,0.150121,0.008799,0.108987,0.008567,0.107724,0.196457,0.11477,0.356983,0.153927,0.162841,0.220514,0.250543,0.0,0.0,0.08855,0.000482,0.413031
0.1,generic_pairwise_preference_model,1,80,0.467318,0.01354,0.468017,0.369128,0.014885,0.22498,0.002635,0.149126,0.008801,0.107644,0.008496,0.10743,0.196457,0.11467,0.359167,0.154051,0.163695,0.219374,0.249929,0.0,0.0,0.088833,0.000446,0.419473
0.1,generic_pairwise_preference_model,2,80,0.477474,0.014416,0.469425,0.37654,0.016157,0.223704,0.002152,0.150398,0.008832,0.106899,0.008408,0.107922,0.196457,0.115323,0.357981,0.154887,0.162882,0.219781,0.249076,0.0,0.0,0.088679,0.000467,0.40917
0.1,generic_pairwise_preference_model,3,80,0.469661,0.014993,0.471343,0.370358,0.01647,0.224866,0.002144,0.150246,0.00881,0.10855,0.008475,0.107095,0.196457,0.115153,0.357757,0.153267,0.16274,0.220138,0.250199,0.0,0.0,0.08865,0.000458,0.414986
